Name,Name Translation,Category,Genre (Google Play),Handle,Downloads,Developer,Exodus Privacy Report URL,Google Play URL,VirusTotal Report URL,Version (latest available),Checksum (latest available),Developer Email,Developer Website,Developer Privacy Policy,Google Play Status,Last Checked,Exponea (Infinario),Fysical (BeaconsInSpace),GeoUniq (Cloud4Wi),OneAudience,Opensignal,Placed (Foursquare),Predicio,Quadrant,Sense360,SignalFrame (WirelessRegistry),Sygic,X-Mode
"Messenger for Video Call, Video Chat & Random chat",,Messenger,Social,messenger.video.call.chat.free,1000000,Appyhigh Technology,https://reports.exodus-privacy.eu.org/en/reports/messenger.video.call.chat.free/latest/ ,https://play.google.com/store/apps/details?id=messenger.video.call.chat.free,https://www.virustotal.com/gui/file/9c51c915165252cf799addfa280ac91f123f0b1189d14ecc8b00aef566a573d7/detection,1.4.6,9c51c915165252cf799addfa280ac91f123f0b1189d14ecc8b00aef566a573d7,help@appyhigh.com,https://uae.appyhigh.com/,https://privacy724996092.wordpress.com/2018/03/21/privacy-policy-video-call/,,2021-01-20,,,,,,,,,,,,X-Mode
"Mingle Dating App - Free Chat, Date & Meet Online",,Dating,Social,mingle.android.mingle,1000000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/mingle.android.mingle/latest/ ,https://play.google.com/store/apps/details?id=mingle.android.mingle,https://www.virustotal.com/gui/file/3d081898e47fc1ea76b619ef3c574e515c307ead00b9d48870a0db374714594c/detection,6.3.0,3d081898e47fc1ea76b619ef3c574e515c307ead00b9d48870a0db374714594c,support@mingle.com,https://datingapp.mingle.com,https://datingapp.mingle.com/privacy/,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
"Mingle2 Free Online Dating App - Chat, Date, Meet",,Dating,Dating,mingle.android.mingle2,5000000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/mingle.android.mingle2/latest/ ,https://play.google.com/store/apps/details?id=mingle.android.mingle2,https://www.virustotal.com/gui/file/1c08e970ac7ef9b2d0c1ffd9374d30d5e1d4c55635e27af7f2b46c044ec3f3fb/detection,6.5.3,1c08e970ac7ef9b2d0c1ffd9374d30d5e1d4c55635e27af7f2b46c044ec3f3fb,m2.support@nextc.com,http://mingle2.com,http://mingle2.com/welcome/showPrivacy,,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (WirelessRegistry),,X-Mode
Just a Compass (Free & No Ads),,Utility,Tools,net.androgames.compass,1000000,PixelProse SARL,https://reports.exodus-privacy.eu.org/en/reports/net.androgames.compass/latest/ ,https://play.google.com/store/apps/details?id=net.androgames.compass,https://www.virustotal.com/gui/file/1ac49e1a0642b7bc904cc7487dfe961b8fdfade51eb663ea961b460f0c1a3b70/detection,2.1.5,1ac49e1a0642b7bc904cc7487dfe961b8fdfade51eb663ea961b460f0c1a3b70,antoine.vianey@gmail.com,None,https://pixelprose.fr/privacy-policies/,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
Bubble level,,Game,Tools,net.androgames.level,10000000,PixelProse SARL,https://reports.exodus-privacy.eu.org/en/reports/net.androgames.level/latest/ ,https://play.google.com/store/apps/details?id=net.androgames.level,https://www.virustotal.com/gui/file/3e30e5bcbf069b96a2357b3ab4dea4c2e2e00320fb1188a98eab0761d48de3d6/detection,8.0.3,3e30e5bcbf069b96a2357b3ab4dea4c2e2e00320fb1188a98eab0761d48de3d6,antoine.vianey@gmail.com,https://pixelprose.fr,https://pixelprose.fr/privacy-policies/,,2021-01-20,,,,,,,Predicio,,Sense360,SignalFrame (WirelessRegistry),,X-Mode
Simple weather & clock widget (no ads),,Weather,Weather,net.difer.weather,1000000,Difer,https://reports.exodus-privacy.eu.org/en/reports/net.difer.weather/latest/ ,https://play.google.com/store/apps/details?id=net.difer.weather,https://www.virustotal.com/gui/file/6398a4a9e2e76906ce7e934c1596a774c3c6398329a07e3d984fb94982576cc0/detection,0.9.59,6398a4a9e2e76906ce7e934c1596a774c3c6398329a07e3d984fb94982576cc0,android@difer.net,https://weather.difer.net,https://weather.difer.net/privacy,,2021-01-20,,,,OneAudience,,,Predicio,,,SignalFrame (WirelessRegistry),,X-Mode
Abs Workout - Daily Fitness,,Health & Fitness,Health & Fitness,net.p4p.absen,10000000,Passion4Profession Apps,https://reports.exodus-privacy.eu.org/en/reports/net.p4p.absen/latest/ ,https://play.google.com/store/apps/details?id=net.p4p.absen,https://www.virustotal.com/gui/file/4dfa29195d2dc3dc68200855f543ef5e31a3faa1a2ffe79a1c5690f6644a2caa/detection,4.7.2,4dfa29195d2dc3dc68200855f543ef5e31a3faa1a2ffe79a1c5690f6644a2caa,p4papps@gmail.com,http://www.passion4profession.net,http://www.iubenda.com/privacy-policy/7775475/legal,,2021-01-20,,,,,,,,,,,,X-Mode
30 Day Butt & Leg Challenge women workout home,,Health & Fitness,Health & Fitness,net.p4p.butt30day,5000000,Passion4Profession Apps,https://reports.exodus-privacy.eu.org/en/reports/net.p4p.butt30day/latest/ ,https://play.google.com/store/apps/details?id=net.p4p.butt30day,https://www.virustotal.com/gui/file/9fd4a8085d5243fb3373f2de2e91269cc34bd68a120413c541324c8eee435102/detection,1.1.10,9fd4a8085d5243fb3373f2de2e91269cc34bd68a120413c541324c8eee435102,p4papps@gmail.com,http://www.passion4profession.net,https://www.iubenda.com/privacy-policy/62540526/legal,,2021-01-20,,,,,,,,,,,,X-Mode
Free CallerID with Notebook,,Utility,Tools,net.skstudios.notes,100000,Appsbuyout Dev,https://reports.exodus-privacy.eu.org/en/reports/net.skstudios.notes/latest/ ,https://play.google.com/store/apps/details?id=net.skstudios.notes,Not Found,1.2.323,1130b9f5926e472151e30a24887edc16bf4766e9d928f75f018cdcf2b33a7b5f,appsbuyout@gmail.com,https://calldorado.com,https://legal.calldorado.com/privacy-policy/,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
My BMI Calculator,,Health & Fitness,Health & Fitness,net.squidworm.bmi,10,Bocados Digital,https://reports.exodus-privacy.eu.org/en/reports/net.squidworm.bmi/latest/ ,https://play.google.com/store/apps/details?id=net.squidworm.bmi,Not Found,1.0.5,ca15ed7bb017dbdcc0117a5d13fbe4a0dbac8a4e7a0229f5c260b017c404f9be,bocadosdigital@gmail.com,None,https://pinkfire.pw/privacy-policy/,,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
Dark Mode,,Utility,Personalization,nightmode.theme.ig.sms.fb,100000,Everyday Apps by Appytome Tech,https://reports.exodus-privacy.eu.org/en/reports/nightmode.theme.ig.sms.fb/latest/ ,https://play.google.com/store/apps/details?id=nightmode.theme.ig.sms.fb,Not Found,1.0.0,c8f699daaed55c0e976f33e500722d9b820e8005972a4da231ffbce38f9efcc3,appyhigh.apps@gmail.com,https://appyhigh.com/app-ads.txt,https://docs.google.com/document/d/1VdleonUDqQ8OIR8mkT2X69-G8UNHMWafgNvr9aGKQRQ,,2021-01-20,,,,,,,,,,,,X-Mode
Internet Speed Test SPEEDCHECK,,Utility,Tools,org.speedspot.speedanalytics,10000000,"Internet Speed Test, Etrality",https://reports.exodus-privacy.eu.org/en/reports/org.speedspot.speedanalytics/latest/ ,https://play.google.com/store/apps/details?id=org.speedspot.speedanalytics,https://www.virustotal.com/gui/file/bd652eb341cd46464ea831f56571be5f1726f590c164c3c402d78f73ca082cf1/detection,5.2.1.3,bd652eb341cd46464ea831f56571be5f1726f590c164c3c402d78f73ca082cf1,support@speedspot.org,https://www.speedcheck.org,https://www.speedcheck.org/privacy,,2021-01-20,,,,,Opensignal,Placed,,,Sense360,SignalFrame (WirelessRegistry),,X-Mode
Speedcheck,,Utility,Tools,org.speedspot.speedspot,1000000,"Internet Speed Test, Etrality",https://reports.exodus-privacy.eu.org/en/reports/org.speedspot.speedspot/latest/ ,https://play.google.com/store/apps/details?id=org.speedspot.speedspot,https://www.virustotal.com/gui/file/fe35958b87ea69db1ab6fc84ae9048add49e157985a84f299c27794c846b4de7/detection,5.2.1.3,fe35958b87ea69db1ab6fc84ae9048add49e157985a84f299c27794c846b4de7,support@speedspot.org,https://www.speedcheck.org,https://www.speedcheck.org/privacy,,2021-01-20,,,,,Opensignal,Placed,,,Sense360,SignalFrame (WirelessRegistry),,X-Mode
Simple Speedcheck,,Utility,Tools,org.speedspot.speedspotspeedtest,5000000,"Internet Speed Test, Etrality",https://reports.exodus-privacy.eu.org/en/reports/org.speedspot.speedspotspeedtest/latest/ ,https://play.google.com/store/apps/details?id=org.speedspot.speedspotspeedtest,https://www.virustotal.com/gui/file/0bf96b24199c2d7f59e658889b87094ebaa08f246eeaf0c8dc6aa126ce9e7aef/detection,5.2.1.4,0bf96b24199c2d7f59e658889b87094ebaa08f246eeaf0c8dc6aa126ce9e7aef,support@speedspot.org,https://www.speedcheck.org,https://www.speedcheck.org/privacy,,2021-01-20,,,,,Opensignal,,,,Sense360,SignalFrame (WirelessRegistry),,X-Mode
WiFi Finder - Free WiFi Map,,Travel,Travel & Local,org.speedspot.wififinder,500000,"Internet Speed Test, Etrality",https://reports.exodus-privacy.eu.org/en/reports/org.speedspot.wififinder/latest/ ,https://play.google.com/store/apps/details?id=org.speedspot.wififinder,https://www.virustotal.com/gui/file/5f6686afa8ca7e5c05ff0213003ee652af5a2bb438918426d888a4b78414150e/detection,1.1.3,5f6686afa8ca7e5c05ff0213003ee652af5a2bb438918426d888a4b78414150e,support@speedspot.org,https://www.speedcheck.org,https://www.speedcheck.org/privacy,,2021-01-20,,,,,,,,,,,,X-Mode
QR & Barcode Scanner,,Photo,Tools,qrcode.scanner.qrmaker,5000000,AppSourceHub,https://reports.exodus-privacy.eu.org/en/reports/qrcode.scanner.qrmaker/latest/ ,https://play.google.com/store/apps/details?id=qrcode.scanner.qrmaker,https://www.virustotal.com/gui/file/53fd17d886de2f5df5581e37ad24e1b602b7b47ce564626070f2ec9ac436c782/detection,12.8,53fd17d886de2f5df5581e37ad24e1b602b7b47ce564626070f2ec9ac436c782,admin@appsourcehub.com,http://appsourcehub.com,http://www.appsourcehub.com/privacy/qr_code.html,,2021-01-20,,,,OneAudience,Opensignal,,,,,,,X-Mode
Radio,,Radio,Music & Audio,radio.fm.online,500000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/radio.fm.online/latest/ ,https://play.google.com/store/apps/details?id=radio.fm.online,https://www.virustotal.com/gui/file/4569ce87e58d7927e714acd13f14c73e1224687ef87cfd71fa7ff7e6d30446d4/detection,1.2.0,4569ce87e58d7927e714acd13f14c73e1224687ef87cfd71fa7ff7e6d30446d4,appmind.technologies@gmail.com,http://www.app-mind.com,http://www.app-mind.com/privacy-policy,,2021-01-20,,,,,,,,,,,,X-Mode
Radio Portugal - FM and Online Radio,,Radio,Music & Audio,radio.online.portugal,50000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/radio.online.portugal/latest/ ,https://play.google.com/store/apps/details?id=radio.online.portugal,Not Found,2.3.44,b8b5193180555dc723656c9f21273661d8cc12d0663750f307e7f080891b088d,eduardo.carqueja@icloud.com,https://www.radios-online.pt,http://www.app-mind.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Radio Ireland - FM Radio and Internet Radio,,Radio,Music & Audio,radio.player.ireland,10000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/radio.player.ireland/latest/ ,https://play.google.com/store/apps/details?id=radio.player.ireland,https://www.virustotal.com/gui/file/5a439b1c5d1b62aa94f91cf5e174e81b640deb895ceed8b26e28baeb417e855f/detection,2.3.44,5a439b1c5d1b62aa94f91cf5e174e81b640deb895ceed8b26e28baeb417e855f,eduardo.carqueja@icloud.com,http://www.app-mind.com,http://www.app-mind.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Simple Craigslist Classified Listings Mobile,,Shopping,Lifestyle,simple.classifieds.craigslist,50000,SM App Developers,https://reports.exodus-privacy.eu.org/en/reports/simple.classifieds.craigslist/latest/ ,https://play.google.com/store/apps/details?id=simple.classifieds.craigslist,https://www.virustotal.com/gui/file/bf963733c06b5cb3ed4df7e3ef07f2529b84b37547a305eb1840fd08ed3b2a9d/detection,12,bf963733c06b5cb3ed4df7e3ef07f2529b84b37547a305eb1840fd08ed3b2a9d,support@simplemobileapps.com,https://www.simplemobileapps.com,http://www.lpdl.org/page/privacy-policy-1,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
Peel Universal Smart TV Remote Control,,TV,,tv.peel.app,100000000,"Peel Technologies Inc, Peel Technologies Inc. Droid Division, Peel",https://reports.exodus-privacy.eu.org/en/reports/tv.peel.app/latest/ ,https://play.google.com/store/apps/details?id=tv.peel.app,https://www.virustotal.com/gui/file/d44e334f464e3b9520d1b2ea6783414f94518b80420deec9c5f4545439c2972b/detection,10.7.5.2,d44e334f464e3b9520d1b2ea6783414f94518b80420deec9c5f4545439c2972b,,,,Not Found,2021-01-20,,,,,,,,,,,,X-Mode
Peel Universal Smart TV Remote Control,,TV,,tv.peel.mobile.app,1000000,"Peel Technologies Inc, Peel Technologies Inc. Droid Division, Peel",https://reports.exodus-privacy.eu.org/en/reports/tv.peel.mobile.app/latest/ ,https://play.google.com/store/apps/details?id=tv.peel.mobile.app,https://www.virustotal.com/gui/file/9d77b0bd8ae89359ee557d0448abf7eea210ef1478c975fa83eab365cb0729e1/detection,10.6.1.4,9d77b0bd8ae89359ee557d0448abf7eea210ef1478c975fa83eab365cb0729e1,,,,Not Found,2021-01-20,,,,,,,,,,,,X-Mode
Peel Smart Remote and TV Guide,,TV,,tv.peel.remote,1000000,"Peel Technologies Inc, Peel Technologies Inc. Droid Division, Peel",https://reports.exodus-privacy.eu.org/en/reports/tv.peel.remote/latest/ ,https://play.google.com/store/apps/details?id=tv.peel.remote,https://www.virustotal.com/gui/file/5804427ac74abb61a3de26c642d52a244da1a72211014b2b4de16f7eb464f8ba/detection,10.7.8,5804427ac74abb61a3de26c642d52a244da1a72211014b2b4de16f7eb464f8ba,,,,Not Found,2021-01-20,,,,,,,,,,,,X-Mode
Peel Smart Remote,,TV,,tv.peel.smartremote,100000000,"Peel Technologies Inc, Peel Technologies Inc. Droid Division, Peel",https://reports.exodus-privacy.eu.org/en/reports/tv.peel.smartremote/latest/ ,https://play.google.com/store/apps/details?id=tv.peel.smartremote,https://www.virustotal.com/gui/file/00ef8f18bdcb91bdb31237064c1b01b363699142a2809c9fc3675fa9bb917212/detection,10.7.5.2,00ef8f18bdcb91bdb31237064c1b01b363699142a2809c9fc3675fa9bb917212,,,,Not Found,2021-01-20,,,,,,,,,,,,X-Mode
